address,price,lat,lon
7 Federal St #25,150000,42.550372,-70.946679
23 Brunswick Rd,2200000,42.407094,-71.16392
160 Clifton St,1,42.431868,-71.074824
16 Andrew St,550000,42.430556,-71.030038
326 Broadway,431,42.369701,-71.101981
75 Winchester St #302,1255000,42.343286,-71.127736
72 Elm St,729000,42.194216,-70.747537
11 Maple St,1250000,42.238725,-70.891745
21 Maple St,1250000,42.238578,-70.891901
342 Sudbury St,505000,42.366598,-71.486966
32 Chesterton Rd,1000000,42.314577,-71.314545
170 Clocktower Dr #312,752000,42.409172,-71.223797
43 Prentiss Ln,3451000,42.404603,-71.17947
280 Boylston St #605,575000,42.319312,-71.179044
219 Atlantic Ave #2,309900,42.265779,-70.84353
35 Will Dr #2,306000,42.146521,-71.12162
4 Solon St,1497500,42.294462,-71.286945
114 River St,675000,42.389026,-71.577074
343 Commercial St #406,2225000,42.366097,-71.051114
299 Lexington St #19,885000,42.45843,-71.182363
15 Dexter Rd,610000,42.123756,-70.904985
628 E 5th St,2950000,42.334026,-71.035347
133 Commander Shea Blvd #804,224900,42.28254,-71.034783
99 Winch St,1140000,42.324821,-71.459353
26 Water St,667000,42.09433,-70.791643
32 Ardale St,560000,42.291102,-71.134117
10-12 Michigan Ave,650000,42.302589,-71.083221
111 Darrow St,539000,42.266014,-70.953439
125 Wordsworth St,842000,42.38367,-71.014976
44 Granville Ave,560000,42.432623,-71.05442
29 Richards Cir,1000000,42.359999,-71.220081
215 Main St #215,490000,42.429948,-71.463849
73 Corwood Dr,840000,42.338005,-71.283014
49 Jeffries St #1,495000,42.364258,-71.030045
183 Main St,250000,42.172414,-71.344749
34 Brentwood Ave,1305000,42.332526,-71.206094
437 Lafayette St,920000,42.500725,-70.888671
230 Forest St,590000,42.154868,-70.808204
416 Maple St #4,405000,42.584787,-70.968885
53 Pine St,775000,42.194095,-71.309167
340 Centre Ave #7,391000,42.11316,-70.926422
4 Margaret Rd,480000,42.07326,-71.23952
30 Carpenter Rd,698600,42.132995,-71.242584
13-15 Fordham Rd,1352500,42.361914,-71.225578
18 Fountain Ln #1,315000,42.168794,-70.954934
23 Mccormick Ter #29,252000,42.134477,-71.103664
200 Wilson Rd #1,386000,42.437481,-70.932124
4 Fuller St #1,857000,42.363006,-71.2351
812 Reynolds Dr #812,461000,42.462559,-70.993751
21 Franklin St,565000,42.553128,-71.097864
26 Bittern Rd,625000,42.263947,-70.981678
16 Taylor Dr #2005,284250,42.525121,-71.12726
43 Blackberry Ln,850000,42.316694,-71.453223
67 Russell St,1380000,42.380428,-71.067897
19 Everett Ave #1,1335400,42.315303,-71.063057
90 Bower St,520000,42.43319,-71.086441
45 Deer Run Rd,625000,42.030834,-71.481891
21 Brown St,320000,42.347259,-71.543436
84 North St,725000,42.590934,-71.098199
16 Gaslight Ln,1,42.28287,-71.468947
65 Laurel Ln,532500,42.043016,-71.492382
30 Independence Ave,1000000,42.431427,-71.209659
7 Rockwood Heights Rd,715000,42.585519,-70.783922
200 Park Terrace Dr #237,411000,42.456089,-71.081315
4 Rawlins St,500000,42.521736,-70.915483
364 Woodward St,1210000,42.325964,-71.226035
3 Trout Farm Ln,600000,42.024901,-70.74079
3 Seal Harbor Rd #235,590000,42.387984,-70.967951
40 Linwood St,1,42.4254,-71.059304
49 Grand St,826000,42.527164,-71.112389
198 North St,960000,42.41206,-71.127221
183 Salem St,915000,42.419633,-71.101522
130 County Rd #H,35500,42.665868,-70.839325
9 Star Ln,346500,42.24987,-71.172312
25 Blomerth St,823000,42.437163,-71.086027
20 Woodchester Rd,5065000,42.321836,-71.287175
16 Walnut Ridge Rd,921000,42.441104,-71.480775
25 Lafayette Rd,546000,42.30555,-70.910632
15 Shadow Oak Dr,1605000,42.348669,-71.397424
30 Howland St,1170000,42.312403,-71.085445
1 Charles St S #8A,1350000,42.352495,-71.067469
45 Knollwood Ln,1110000,42.326904,-71.372003
3 Virginia Cir,1216000,42.511559,-71.108377
7 Greenbriar Dr #309,310000,42.585461,-71.112859
146 Mount Vernon St,2875000,42.357419,-71.071997
138 Holten St #2,640000,42.560392,-70.954713
9 Raven Ln #9,1200000,42.600041,-70.655343
38 Moraine St,1,42.387474,-71.192741
32-34 Waverley St,1,42.387453,-71.186636
38 Moraine St,1,42.387474,-71.192741
40 Moraine St,1,42.387453,-71.192789
42 Moraine St,1,42.387432,-71.192838
45-47 Chestnut St,1,42.382537,-71.185907
50 Moraine St,1,42.387348,-71.19303
52 Moraine St,1,42.387327,-71.193079
52-R Moraine St,1,42.387327,-71.193079
88 Kingston St #7E,1440000,42.353058,-71.05939
594 Marrett Rd #6,46410,42.441834,-71.253569
594 Marrett Rd #7,72590,42.441834,-71.253569
8 Foster Pl,2000000,42.375937,-71.129392
181 S Franklin St #307,430000,42.150202,-71.008371
1133 N Shore Rd #403,439900,42.417971,-70.99113
2 Labo Ln,825000,42.477689,-71.259683
453 Trapelo Rd #453,700000,42.38713,-71.18805
59 Gloucester Ave,460000,42.622761,-70.670703
46 Federal St,505000,42.16076,-71.235403
333 Lynnfield St,475000,42.498431,-70.972288
10 Shipyard Dr #505,1340000,42.250987,-70.921436
10 Shipyard Dr #504,650000,42.250987,-70.921436
177 Fairmount St,650000,42.279619,-71.078462
326 Still River Rd,350000,42.464444,-71.633664
804 Barretts Mill Rd,1380000,42.468148,-71.392371
26 Ponkapoag Way,560000,42.19183,-71.119343
85 Fort Meadow Dr,1,42.377041,-71.536653
10 Sachem Park,547000,42.274587,-71.009826
4 Rockdale Ave,660000,42.508879,-70.949665
195 Salem St #2108,514900,42.575587,-71.16739
101 Granite St #1,1140000,42.659311,-70.626663
99 Beaver St,1,42.276249,-71.406751
63 Preston St,625000,42.422465,-71.048585
15 Marianna St,399000,42.473598,-70.939054
4 Stanley St,1450000,42.306091,-71.357225
152 M St #1,1000000,42.33281,-71.033272
85 Harbor Ln,1415000,42.158054,-70.769326
9 Susanna Ct,650000,42.252506,-71.14191
401 South St,1200000,42.034327,-71.271826
5-7 Elliot St,852000,42.187388,-71.209798
5 Freedom Dr,1322000,42.573456,-71.100361
80 Wendell St #4,851000,42.381976,-71.114076
84 Gainsborough St #203W,699000,42.342122,-71.087805
136 Lincoln St #1,800000,42.351241,-71.058262
10 Dana St #315,527000,42.369941,-71.110074
106 Main St #1,190000,42.494195,-71.100367
106 Main St #2,190000,42.494195,-71.100367
15 Bigelow Rd,1602000,42.364375,-71.332864
652 Sea St,380000,42.262218,-70.973758
27 Ruthven St,699000,42.270884,-71.037083
101 Clifton St,810000,42.396472,-71.136201
109 Butler Ave,750000,42.503471,-71.057539
17 Bradford Rd,1725000,42.393836,-71.286844
210-216 Lincoln St #302,967000,42.349961,-71.058952
107 Highland Ave,875000,42.374662,-71.198669
44 Dalby St #44,660000,42.36418,-71.20049
1 Oak Tree Ln,816000,42.443583,-71.018821
29 Lincoln St,1,42.430252,-71.073438
110 Lothrop St,1400000,42.54935,-70.86975
214 Sprague St,720000,42.229172,-71.150796
10 South St,850000,42.320263,-71.362856
193 Longwood Ave #193,2500000,42.34045,-71.11116
4 Trenton St #1,755000,42.377954,-71.061679
58 Madison Ave,730000,42.412554,-71.036184
11 Royal Crest Dr #8,280000,42.190063,-71.057847
94 W Central St,1082500,42.282165,-71.359047
61 Dartmouth St #2,2600000,42.344827,-71.074736
14 Valleywood Rd,830000,42.220863,-71.557051
421 Essex St,403150,42.48296,-70.91115
43 Point Allerton Ave,1775000,42.309468,-70.885576
5 Haskell St #32,395000,42.393295,-71.126789
194 Adams St,1350000,42.35835,-71.200019
117 High St #14,390000,42.684416,-70.842193
4 Lakeside Ave,325000,42.233303,-71.138648
259 Old Concord Rd,3000000,42.427634,-71.337274
28 Robbins St #4,460000,42.365088,-71.24253
260 Blackstone St,323500,42.073803,-71.483563
7 Chauncey St,529421,42.249144,-71.155589
9 Magnolia St,488987,42.585894,-71.092279
21 Rutland Sq #2,2570000,42.342222,-71.078698
850 E 4th St #1,825000,42.33485,-71.029957
6 Ledgewood Way #16,430000,42.548862,-70.97403
4110 Washington St,1020000,42.289535,-71.124683
228 Pond St,370000,42.24507,-71.430577
59 Cushing St,649900,42.204689,-70.890049
169 Tahattawan Rd,735000,42.522329,-71.478659
87 Easton St,18500,42.359281,-71.131866
188 Beacon St #4,2574500,42.353957,-71.078032
222 Curve St,670000,42.169091,-71.362676
27 Maple Ln #27,940000,42.179625,-71.302407
14 Sheila Ln,940000,42.057731,-71.430408
5 Speen St,1050000,42.27031,-71.381645
217 Academy Ave,490000,42.218022,-70.94807
62 Maynard St,1,42.43295,-71.031972
109 Algonquin Rd #109,1475000,42.341976,-71.172256
5 Jennifer Ln #5,435000,42.122735,-70.901979
8 Jackson St #C5,287000,42.241784,-71.005613
42-44 Granger St,625000,42.302596,-71.057452
500 Washington St #304,182500,42.251071,-71.000762
3 Avery St #601,875000,42.35337,-71.062604
7 Farragut Ave #2,685000,42.404706,-71.129932
45 Sheafe St,620000,42.428529,-71.0421
200 Cove Way #411,415000,42.251721,-70.980697
145 Commercial St #2,210000,42.221041,-70.973581
133 Commander Shea Blvd #521,255000,42.28254,-71.034783
31 Lodgen Ct #3C,380000,42.427189,-71.042731
15 Fiske Rd,1605000,42.443806,-71.189613
36 Village Rd #611,480000,42.600543,-70.972758
220 Spring St,572500,42.420859,-71.091927
7 Valley St,684900,42.475589,-71.049279
68 Summit Rd,580000,42.136189,-71.019615
69 Foundry St #512,484900,42.500479,-71.07521
404 Paradise Rd #3A,465000,42.479048,-70.906431
170 Main St #204,1,42.368006,-71.188684
39-41 Crane Ave,850000,42.432511,-71.44475
855 Lynnfield St,500000,42.510815,-70.990579
18 Jackson St,681000,42.450429,-71.007161
398 Greenlodge St,1075000,42.218859,-71.154402
28 Fowler Ave,625000,42.441003,-70.964589
36 Essex St #8,300000,42.448683,-71.010861
1 Atkinson Dr #6,314000,42.459069,-70.991905
41 Haskell Ave,680000,42.413519,-71.032057
55 Kent Rd,860000,42.501982,-70.976512
375 Lynn St,500000,42.430697,-71.027591
32 Margin St #C,440000,42.457669,-70.977233
36 Oliver St #3,753000,42.383625,-71.087256
3 Boston St,1900000,42.380021,-71.090562
37-39 Fairfield Ave,1,42.436302,-71.024377
16 Richard Ave,765000,42.388766,-71.437397
144 Lincoln Rd #144,735000,42.414167,-71.325495
117 Fulton Spring Rd,750000,42.428669,-71.097822
14 Kimball Rd,779000,42.233041,-71.155599
67 Martins Ln,1500000,42.252738,-70.87148
86 Winter St,945000,42.188774,-71.200994
62 Bay Path Ln,1250000,42.176423,-70.876916
59 Old Mystic St,1410000,42.431364,-71.155545
45 Colborne Rd #B1,360000,42.344259,-71.147794
232 Causeway St,801000,42.176852,-71.372156
47-49 Cottage St,880000,42.194462,-71.202749
7 Addison St,1550000,42.412865,-71.15626
1667 Main St,810000,42.453236,-71.40753
56 Archer Ave,500000,42.031654,-70.77293
70 Tonawanda St,737500,42.298877,-71.066605
67 Church St #1,617000,42.308506,-71.060159
663 E 5th St #1,815000,42.333966,-71.033866
85 Grove St #101,1000000,42.295604,-71.292326
102 Hamilton St,344480,42.30748,-71.068534
4 Meadow St,592000,42.370641,-71.533945
14 Saunders Ter,1888000,42.31634,-71.2669
48 Summit Rd,365000,42.13713,-71.019008
187 W 7th St,1115000,42.334444,-71.051083
18 Central Ave,540000,42.508615,-71.058942
30 Walton St,670000,42.510184,-71.03884
30 Cumberland Ave #W5,995000,42.32729,-71.11707
133 Hemlock Dr,1,42.169257,-70.810636
8 Porter Rd,732000,42.199456,-70.729469
161 Forbes Rd,4150000,42.220695,-71.03391
60 Carriage House Ln,900000,42.041726,-71.374958
6 Weathervane Rd,1425000,42.166204,-71.089942
21 Bosworth Rd,932000,42.31127,-71.472465
7 Mount Pleasant Ct,650000,42.476555,-71.145587
12 Parsons Dr,400000,42.553861,-70.864214
117 Walcott St,1500000,42.413426,-71.548953
14 Arbor Ct #14,435000,42.532643,-70.953636
28-30 Belmont St,1,42.353039,-71.177873
36 Bay View Rd,1362000,42.302629,-71.317262
49 Canterbury St,1800000,42.251798,-70.85454
9 Flavia St,675000,42.285822,-71.050309
91 Pleasant St #D1,274900,42.18259,-71.300765
17 Monument Ave,2625000,42.374897,-71.061682
297 Pleasant St,520000,42.250703,-71.058596
31 Lancaster Rd,1225000,42.342052,-71.188224
10 Bradford Ter #7,710000,42.344569,-71.122621
100 Rosemary Way #111,368000,42.289329,-71.237992
22 Kenwood Ave,465000,42.458077,-71.003186
1128 Salem St,565000,42.434632,-71.032345
131 Fellsmere St,580000,42.488177,-70.945498
49 Woodland S,550000,42.496909,-70.974565
221 Trenton St,885000,42.38106,-71.030625
154 Eutaw Ave,500000,42.47943,-70.944069
27 Nelson St,525000,42.243948,-71.018594
35 Grantley St #C,425000,42.249509,-71.125974
8 Marbee Rd,1400000,42.657057,-70.611178
221 Red Acre Rd,715000,42.445383,-71.475459
8 Middlebury Ln,1205000,42.582997,-70.85166
1-A Laurel St,575000,42.516431,-70.955033
18-20 Moore Ave,220000,42.090931,-71.39659
21 John Wise Ave,407500,42.638473,-70.781915
4 Nye St,530000,42.024693,-70.827191
77 Loud Rd,365000,42.148967,-70.992998
131 Pembroke St #1,1450000,42.342884,-71.077247
58-60 Emmons St,527500,42.148056,-71.52349
167 Black Rock Dr #167,1845000,42.207147,-70.905852
5 Plum Hl,1525000,42.581003,-70.745245
51 Cotton Tail Ln,940000,42.138641,-70.717929
274 Main St #3,259000,42.615275,-70.658451
187 Florence St #2L,400000,42.287178,-71.121335
67 Croydon Rd,650000,42.185242,-71.233274
31 Main St #A,825000,42.373087,-71.062075
2 Blaney Ave #1,358000,42.520845,-70.934533
28 Geraldine Dr,720000,42.18391,-71.217297
87 Ash St #2-2,555000,42.366121,-71.239565
301 Nantasket Ave #C,511000,42.274948,-70.862394
48 Summit Ave #3,1365000,42.341655,-71.127905
29 Fayette St #4-2,705000,42.349126,-71.067018
96 Main St #B11,275000,42.073498,-71.259195
462 South St,1500000,42.334471,-71.542094
300 Lynn Shore Dr #101,247500,42.459875,-70.933598
522 E 7th St #C3,130000,42.332242,-71.038572
538 E 7th St #1,1170000,42.332242,-71.038572
175 Split Rock #175,363000,42.522673,-71.42661
437 Neponset St #B,890000,42.189918,-71.182559
6 Albion Pl,425000,42.396214,-71.033149
10 Forest St,693000,42.619622,-70.662537
63 Sears Rd,1100000,42.228587,-71.06834
64 Spring Ave,1037000,42.415015,-71.172807
340 Main St #705,172000,42.453135,-71.066458
24 Brookdale St,550000,42.286325,-71.121746
1 Melody Way,1,42.287218,-71.384863
7 Marion Ave,878000,42.493572,-71.161322
11-13 Langdon St,6800000,42.398764,-71.062535
22 Nonquit St,633150,42.317826,-71.068341
386 Washington St #1A,750000,42.378433,-71.105173
124 Prospect St,900000,42.524877,-71.12129
106 Franklin St #3,727000,42.32536,-71.122534
116 Minden St #2,495000,42.325448,-71.106902
1603 Commonwealth Ave,4600000,42.33937,-71.23258
430 Pond St,476000,42.105655,-71.428749
149 Green St,700000,42.479354,-71.131915
40 Shute St,989900,42.418299,-71.048268
108 Hurd St,725000,42.478088,-70.969891
11 Magnolia Ave,731000,42.578291,-70.715108
62 Franklin Ave,210000,42.272666,-71.008612
1 Atwood Sq #1,907225,42.307128,-71.116095
35 Holman Rd,850000,42.337758,-71.239229
63 Clifton Park,925000,42.47083,-71.070658
15 Saint Clements Rd,1100000,42.403288,-71.114809
123 Carriage Hill Cir #123,915000,42.30265,-71.501279
38 Beacon St #1,509000,42.388259,-71.04191
65 Gove St,505000,42.371208,-71.037046
91 Edmunds Rd,2092875,42.314053,-71.28598
2 Old Pond St,525000,42.09064,-71.294617
418 John Mahar Hwy #404,668000,42.2004,-70.998404
743 Country Way,899900,42.217275,-70.784213
38 Carter St #316,322500,42.40422,-71.061949
259 Lake St,1124900,42.404628,-71.245795
77 Fuller Rd,405000,42.243352,-70.937591
121 Green St,24650,42.521667,-71.098884
102 Beacon St,500000,42.531552,-71.105415
7 Lawndale Ave,595000,42.452728,-70.99296
3 Butch Songin Cir,810000,42.097439,-71.281683
93 N Main St,1575000,42.254384,-71.36815
523 Norfolk St,475000,42.278716,-71.089951
42 Lynde St,660000,42.452757,-71.065298
31 Nahant St,500000,42.496746,-71.066991
169 Elysium St,1750000,42.06225,-71.358321
75 Dwelley St,300000,42.086823,-70.830916
36 Pleasant St #A,740000,42.481915,-71.097336
213 Prospect Hill Rd,632000,42.382116,-71.253384
21 Thompson Dr,750000,42.33187,-71.559082
31 Forest St,1499000,42.306793,-71.278053
188 Brookline Ave #PH29C,3200000,42.344222,-71.101666
54 Absolom Way,955000,42.142314,-70.883627
38 Glen Dr,1175000,42.567712,-71.021002
24 Bolton St #24,505000,42.368395,-71.230216
20 Ericsson St #1,545000,42.375344,-71.154896
67 Revere St,600000,42.661239,-70.66177
49 Spruce Rd,599000,42.198463,-71.214567
214 Atlantic Ave #4,570000,42.265991,-70.843365
235 Great Rd,672500,42.488236,-71.268702
50 Brook St,1425000,42.18385,-71.23367
36 Davis Ave,1165000,42.422819,-71.150521
46 Line Rd #2,725000,42.523264,-71.085399
8 New Park St,700000,42.467543,-70.962973
45 Turner Rd,735000,42.206898,-70.734158
43 Overlook Rd,555000,42.200127,-70.932853
48 7th St,480000,42.11518,-71.07564
8 Laurent Rd,626000,42.507594,-70.903237
171 Greenbrook Dr #171,346000,42.139426,-71.135149
22 Woodbury Ave,460000,42.473446,-70.980754
55 Sanford St,699000,42.242329,-71.141738
44 Harbor St,1550000,42.566886,-70.783383
28 Haven St,590000,42.179799,-71.529594
25 Bay Farm Rd #25,575000,42.010028,-70.722018
4 Honey Ln,781000,42.515031,-70.970692
78 Larchmont Rd,1,42.465085,-71.052803
31 Orleans St #T1,1290000,42.367587,-71.038432
26 Pennymeadow Rd,860000,42.37649,-71.418028
226 Main St,523000,42.382012,-70.985769
14-16 Summit Ave,725000,42.473834,-70.92642
178 Tremont St,540000,42.434458,-71.064373
404 Paradise Rd #3G,535000,42.479048,-70.906431
55 Hancock St #3,300000,42.512563,-70.895774
13 Bourbon St #51,372000,42.54706,-70.978671
19 Lafayette Rd #2,175000,42.678811,-70.842247
30 Hartford St,915000,42.206134,-71.276407
35 Wentworth St,1225000,42.222897,-71.186052
250 Whitwell St #7,360000,42.248623,-71.008362
725 E 6th St #3,899000,42.333177,-71.03156
40 Homestead Cir,720000,42.614038,-70.855911
37 Pitcher Ave,831000,42.422005,-71.139781
68 Summit Ridge Dr,1010000,42.17382,-71.004366
429 Moraine St,260000,42.077909,-70.703673
73 Allston St #2,657067,42.357694,-71.106335
47 Pleasant St,760000,42.583699,-70.771949
301 Pond St,1000000,42.311731,-71.127905
15 Dawes St,975000,42.318546,-71.060535
20 Little Brook Rd,615000,42.028534,-70.802981
25 Cedar Cir,460000,42.151974,-71.035384
12 Highwood Dr #12,305000,42.090913,-71.412681
49 White Pond Rd,315000,42.427874,-71.481984
15 Red Acre Rd,460000,42.433692,-71.48408
663 Tremont St #3,2000000,42.341824,-71.075665
240 East St,592000,42.22861,-70.934831
32 Heather St,515000,42.562222,-70.875963
18 Gibbs St #3,1475000,42.348029,-71.123354
357 Commercial St #5,540000,42.366244,-71.051291
19 Oakland St,685000,42.530104,-70.910648
17 Symmes St,630000,42.428061,-71.132159
49 Federal St #5,495000,42.523004,-70.897475
17 Sunshine Ave,595000,42.310102,-71.332784
36 Beechwood Ave,560000,42.393899,-71.45462
100 Tacoma St,605000,42.267534,-71.114939
118 South St,1600000,42.180982,-71.296852
81 Country Way,1,42.182235,-70.748669
8 Gellineau St,738000,42.430088,-71.065643
41 Lawndale Ave,625000,42.453636,-70.9948
3 Squire Ln,530000,42.0265,-71.46441
33 Pickering St,790000,42.566959,-70.943884
487 Webster St,579000,42.081544,-70.689612
31 Newbridge Ave,1399900,42.495931,-71.171508
18 Newton St,1200000,42.377223,-71.162841
7 Arlington St #41,585000,42.386577,-71.120005
57 Smith Pl,950000,42.23944,-70.807778
28 Rice Spring Ln,889000,42.338395,-71.364884
1 Columbine Rd,1000000,42.26547,-71.0869
9 Colasanti Rd,635000,42.233401,-70.944333
